"LTER_site","local_site","date","discharge","temperature","notes"
"NWT","mar",1982-07-06,923,NaN,NaN
"NWT","mar",1982-07-07,1011,NaN,NaN
"NWT","mar",1982-07-08,1073,NaN,NaN
"NWT","mar",1982-07-09,1062,NaN,NaN
"NWT","mar",1982-07-10,1115,NaN,NaN
"NWT","mar",1982-07-11,976,NaN,NaN
"NWT","mar",1982-07-12,1063,NaN,NaN
"NWT","mar",1982-07-13,1001,NaN,NaN
"NWT","mar",1982-07-14,999,NaN,NaN
"NWT","mar",1982-07-15,891,NaN,NaN
"NWT","mar",1982-07-16,993,NaN,NaN
"NWT","mar",1982-07-17,1100,NaN,NaN
"NWT","mar",1982-07-18,982,NaN,NaN
"NWT","mar",1982-07-19,995,NaN,NaN
"NWT","mar",1982-07-20,876,NaN,NaN
"NWT","mar",1982-07-21,800,NaN,NaN
"NWT","mar",1982-07-22,784,NaN,NaN
"NWT","mar",1982-07-23,898,NaN,NaN
"NWT","mar",1982-07-24,1082,NaN,NaN
"NWT","mar",1982-07-25,984,NaN,NaN
"NWT","mar",1982-07-26,864,NaN,NaN
"NWT","mar",1982-07-27,787,NaN,NaN
"NWT","mar",1982-07-28,894,NaN,NaN
"NWT","mar",1982-07-29,904,NaN,NaN
"NWT","mar",1982-07-30,863,NaN,NaN
"NWT","mar",1982-07-31,846,NaN,NaN
"NWT","mar",1982-08-01,787,NaN,NaN
"NWT","mar",1982-08-02,790,NaN,NaN
"NWT","mar",1982-08-03,869,NaN,NaN
"NWT","mar",1982-08-04,726,NaN,NaN
"NWT","mar",1982-08-05,723,NaN,NaN
"NWT","mar",1982-08-06,672,NaN,NaN
"NWT","mar",1982-08-07,694,NaN,NaN
"NWT","mar",1982-08-08,668,NaN,NaN
"NWT","mar",1982-08-09,712,NaN,NaN
"NWT","mar",1982-08-10,685,NaN,NaN
"NWT","mar",1982-08-11,689,NaN,NaN
"NWT","mar",1982-08-12,730,NaN,NaN
"NWT","mar",1982-08-13,747,NaN,NaN
"NWT","mar",1982-08-14,760,NaN,NaN
"NWT","mar",1982-08-15,661,NaN,NaN
"NWT","mar",1982-08-16,589,NaN,NaN
"NWT","mar",1982-08-17,567,NaN,NaN
"NWT","mar",1982-08-18,557,NaN,NaN
"NWT","mar",1982-08-19,504,NaN,NaN
"NWT","mar",1982-08-20,472,NaN,NaN
"NWT","mar",1982-08-21,448,NaN,NaN
"NWT","mar",1982-08-22,431,NaN,NaN
"NWT","mar",1982-08-23,434,NaN,NaN
"NWT","mar",1982-08-24,400,NaN,NaN
"NWT","mar",1982-08-25,388,NaN,NaN
"NWT","mar",1982-08-26,359,NaN,NaN
"NWT","mar",1982-08-27,351,NaN,NaN
"NWT","mar",1982-08-28,338,NaN,NaN
"NWT","mar",1982-08-29,327,NaN,NaN
"NWT","mar",1982-08-30,320,NaN,NaN
"NWT","mar",1982-08-31,322,NaN,NaN
"NWT","mar",1982-09-01,319,NaN,NaN
"NWT","mar",1982-09-02,315,NaN,NaN
"NWT","mar",1982-09-03,299,NaN,NaN
"NWT","mar",1982-09-04,284,NaN,NaN
"NWT","mar",1982-09-05,280,NaN,NaN
"NWT","mar",1982-09-06,247,NaN,NaN
"NWT","mar",1982-09-07,229,NaN,NaN
"NWT","mar",1982-09-08,209,NaN,NaN
"NWT","mar",1982-09-09,193,NaN,NaN
"NWT","mar",1982-09-10,187,NaN,NaN
"NWT","mar",1982-09-11,186,NaN,NaN
"NWT","mar",1982-09-12,186,NaN,NaN
"NWT","mar",1982-09-13,175,NaN,NaN
"NWT","mar",1982-09-14,170,NaN,NaN
"NWT","mar",1982-09-15,153,NaN,NaN
"NWT","mar",1982-09-16,123,NaN,NaN
"NWT","mar",1982-09-17,NaN,NaN,NaN
"NWT","mar",1982-09-18,NaN,NaN,NaN
"NWT","mar",1982-09-19,NaN,NaN,NaN
"NWT","mar",1982-09-20,NaN,NaN,NaN
"NWT","mar",1982-09-21,NaN,NaN,NaN
"NWT","mar",1982-09-22,NaN,NaN,NaN
"NWT","mar",1982-09-23,NaN,NaN,NaN
"NWT","mar",1982-09-24,NaN,NaN,NaN
"NWT","mar",1982-09-25,NaN,NaN,NaN
"NWT","mar",1982-09-26,NaN,NaN,NaN
"NWT","mar",1982-09-27,NaN,NaN,NaN
"NWT","mar",1982-09-28,NaN,NaN,NaN
"NWT","mar",1982-09-29,NaN,NaN,NaN
"NWT","mar",1982-09-30,NaN,NaN,NaN
"NWT","mar",1982-10-01,NaN,NaN,NaN
"NWT","mar",1982-10-02,NaN,NaN,NaN
"NWT","mar",1982-10-03,NaN,NaN,NaN
"NWT","mar",1982-10-04,NaN,NaN,NaN
"NWT","mar",1982-10-05,NaN,NaN,NaN
"NWT","mar",1982-10-06,NaN,NaN,NaN
"NWT","mar",1982-10-07,NaN,NaN,NaN
"NWT","mar",1982-10-08,NaN,NaN,NaN
"NWT","mar",1982-10-09,NaN,NaN,NaN
"NWT","mar",1982-10-10,NaN,NaN,NaN
"NWT","mar",1982-10-11,NaN,NaN,NaN
"NWT","mar",1982-10-12,NaN,NaN,NaN
"NWT","mar",1982-10-13,NaN,NaN,NaN
"NWT","mar",1982-10-14,NaN,NaN,NaN
"NWT","mar",1982-10-15,NaN,NaN,NaN
"NWT","mar",1982-10-16,NaN,NaN,NaN
"NWT","mar",1982-10-17,NaN,NaN,NaN
"NWT","mar",1982-10-18,NaN,NaN,NaN
"NWT","mar",1982-10-19,NaN,NaN,NaN
"NWT","mar",1982-10-20,NaN,NaN,NaN
"NWT","mar",1982-10-21,NaN,NaN,NaN
"NWT","mar",1982-10-22,NaN,NaN,NaN
"NWT","mar",1982-10-23,NaN,NaN,NaN
"NWT","mar",1982-10-24,NaN,NaN,NaN
"NWT","mar",1982-10-25,NaN,NaN,NaN
"NWT","mar",1982-10-26,NaN,NaN,NaN
"NWT","mar",1982-10-27,NaN,NaN,NaN
"NWT","mar",1982-10-28,NaN,NaN,NaN
"NWT","mar",1982-10-29,NaN,NaN,NaN
"NWT","mar",1982-10-30,NaN,NaN,NaN
"NWT","mar",1982-10-31,NaN,NaN,NaN
"NWT","mar",1982-11-01,NaN,NaN,NaN
"NWT","mar",1982-11-02,NaN,NaN,NaN
"NWT","mar",1982-11-03,NaN,NaN,NaN
"NWT","mar",1982-11-04,NaN,NaN,NaN
"NWT","mar",1982-11-05,NaN,NaN,NaN
"NWT","mar",1982-11-06,NaN,NaN,NaN
"NWT","mar",1982-11-07,NaN,NaN,NaN
"NWT","mar",1982-11-08,NaN,NaN,NaN
"NWT","mar",1982-11-09,NaN,NaN,NaN
"NWT","mar",1982-11-10,NaN,NaN,NaN
"NWT","mar",1982-11-11,NaN,NaN,NaN
"NWT","mar",1982-11-12,NaN,NaN,NaN
"NWT","mar",1982-11-13,NaN,NaN,NaN
"NWT","mar",1982-11-14,NaN,NaN,NaN
"NWT","mar",1982-11-15,NaN,NaN,NaN
"NWT","mar",1982-11-16,NaN,NaN,NaN
"NWT","mar",1982-11-17,NaN,NaN,NaN
"NWT","mar",1982-11-18,NaN,NaN,NaN
"NWT","mar",1982-11-19,NaN,NaN,NaN
"NWT","mar",1982-11-20,NaN,NaN,NaN
"NWT","mar",1982-11-21,NaN,NaN,NaN
"NWT","mar",1982-11-22,NaN,NaN,NaN
"NWT","mar",1982-11-23,NaN,NaN,NaN
"NWT","mar",1982-11-24,NaN,NaN,NaN
"NWT","mar",1982-11-25,NaN,NaN,NaN
"NWT","mar",1982-11-26,NaN,NaN,NaN
"NWT","mar",1982-11-27,NaN,NaN,NaN
"NWT","mar",1982-11-28,NaN,NaN,NaN
"NWT","mar",1982-11-29,NaN,NaN,NaN
"NWT","mar",1982-11-30,NaN,NaN,NaN
"NWT","mar",1982-12-01,NaN,NaN,NaN
"NWT","mar",1982-12-02,NaN,NaN,NaN
"NWT","mar",1982-12-03,NaN,NaN,NaN
"NWT","mar",1982-12-04,NaN,NaN,NaN
"NWT","mar",1982-12-05,NaN,NaN,NaN
"NWT","mar",1982-12-06,NaN,NaN,NaN
"NWT","mar",1982-12-07,NaN,NaN,NaN
"NWT","mar",1982-12-08,NaN,NaN,NaN
"NWT","mar",1982-12-09,NaN,NaN,NaN
"NWT","mar",1982-12-10,NaN,NaN,NaN
"NWT","mar",1982-12-11,NaN,NaN,NaN
"NWT","mar",1982-12-12,NaN,NaN,NaN
"NWT","mar",1982-12-13,NaN,NaN,NaN
"NWT","mar",1982-12-14,NaN,NaN,NaN
"NWT","mar",1982-12-15,NaN,NaN,NaN
"NWT","mar",1982-12-16,NaN,NaN,NaN
"NWT","mar",1982-12-17,NaN,NaN,NaN
"NWT","mar",1982-12-18,NaN,NaN,NaN
"NWT","mar",1982-12-19,NaN,NaN,NaN
"NWT","mar",1982-12-20,NaN,NaN,NaN
"NWT","mar",1982-12-21,NaN,NaN,NaN
"NWT","mar",1982-12-22,NaN,NaN,NaN
"NWT","mar",1982-12-23,NaN,NaN,NaN
"NWT","mar",1982-12-24,NaN,NaN,NaN
"NWT","mar",1982-12-25,NaN,NaN,NaN
"NWT","mar",1982-12-26,NaN,NaN,NaN
"NWT","mar",1982-12-27,NaN,NaN,NaN
"NWT","mar",1982-12-28,NaN,NaN,NaN
"NWT","mar",1982-12-29,NaN,NaN,NaN
"NWT","mar",1982-12-30,NaN,NaN,NaN
"NWT","mar",1982-12-31,NaN,NaN,NaN
"NWT","mar",1983-01-01,NaN,NaN,NaN
"NWT","mar",1983-01-02,NaN,NaN,NaN
"NWT","mar",1983-01-03,NaN,NaN,NaN
"NWT","mar",1983-01-04,NaN,NaN,NaN
"NWT","mar",1983-01-05,NaN,NaN,NaN
"NWT","mar",1983-01-06,NaN,NaN,NaN
"NWT","mar",1983-01-07,NaN,NaN,NaN
"NWT","mar",1983-01-08,NaN,NaN,NaN
"NWT","mar",1983-01-09,NaN,NaN,NaN
"NWT","mar",1983-01-10,NaN,NaN,NaN
"NWT","mar",1983-01-11,NaN,NaN,NaN
"NWT","mar",1983-01-12,NaN,NaN,NaN
"NWT","mar",1983-01-13,NaN,NaN,NaN
"NWT","mar",1983-01-14,NaN,NaN,NaN
"NWT","mar",1983-01-15,NaN,NaN,NaN
"NWT","mar",1983-01-16,NaN,NaN,NaN
"NWT","mar",1983-01-17,NaN,NaN,NaN
"NWT","mar",1983-01-18,NaN,NaN,NaN
"NWT","mar",1983-01-19,NaN,NaN,NaN
"NWT","mar",1983-01-20,NaN,NaN,NaN
"NWT","mar",1983-01-21,NaN,NaN,NaN
"NWT","mar",1983-01-22,NaN,NaN,NaN
"NWT","mar",1983-01-23,NaN,NaN,NaN
"NWT","mar",1983-01-24,NaN,NaN,NaN
"NWT","mar",1983-01-25,NaN,NaN,NaN
"NWT","mar",1983-01-26,NaN,NaN,NaN
"NWT","mar",1983-01-27,NaN,NaN,NaN
"NWT","mar",1983-01-28,NaN,NaN,NaN
"NWT","mar",1983-01-29,NaN,NaN,NaN
"NWT","mar",1983-01-30,NaN,NaN,NaN
"NWT","mar",1983-01-31,NaN,NaN,NaN
"NWT","mar",1983-02-01,NaN,NaN,NaN
"NWT","mar",1983-02-02,NaN,NaN,NaN
"NWT","mar",1983-02-03,NaN,NaN,NaN
"NWT","mar",1983-02-04,NaN,NaN,NaN
"NWT","mar",1983-02-05,NaN,NaN,NaN
"NWT","mar",1983-02-06,NaN,NaN,NaN
"NWT","mar",1983-02-07,NaN,NaN,NaN
"NWT","mar",1983-02-08,NaN,NaN,NaN
"NWT","mar",1983-02-09,NaN,NaN,NaN
"NWT","mar",1983-02-10,NaN,NaN,NaN
"NWT","mar",1983-02-11,NaN,NaN,NaN
"NWT","mar",1983-02-12,NaN,NaN,NaN
"NWT","mar",1983-02-13,NaN,NaN,NaN
"NWT","mar",1983-02-14,NaN,NaN,NaN
"NWT","mar",1983-02-15,NaN,NaN,NaN
"NWT","mar",1983-02-16,NaN,NaN,NaN
"NWT","mar",1983-02-17,NaN,NaN,NaN
"NWT","mar",1983-02-18,NaN,NaN,NaN
"NWT","mar",1983-02-19,NaN,NaN,NaN
"NWT","mar",1983-02-20,NaN,NaN,NaN
"NWT","mar",1983-02-21,NaN,NaN,NaN
"NWT","mar",1983-02-22,NaN,NaN,NaN
"NWT","mar",1983-02-23,NaN,NaN,NaN
"NWT","mar",1983-02-24,NaN,NaN,NaN
"NWT","mar",1983-02-25,NaN,NaN,NaN
"NWT","mar",1983-02-26,NaN,NaN,NaN
"NWT","mar",1983-02-27,NaN,NaN,NaN
"NWT","mar",1983-02-28,NaN,NaN,NaN
"NWT","mar",1983-03-01,NaN,NaN,NaN
"NWT","mar",1983-03-02,NaN,NaN,NaN
"NWT","mar",1983-03-03,NaN,NaN,NaN
"NWT","mar",1983-03-04,NaN,NaN,NaN
"NWT","mar",1983-03-05,NaN,NaN,NaN
"NWT","mar",1983-03-06,NaN,NaN,NaN
"NWT","mar",1983-03-07,NaN,NaN,NaN
"NWT","mar",1983-03-08,NaN,NaN,NaN
"NWT","mar",1983-03-09,NaN,NaN,NaN
"NWT","mar",1983-03-10,NaN,NaN,NaN
"NWT","mar",1983-03-11,NaN,NaN,NaN
"NWT","mar",1983-03-12,NaN,NaN,NaN
"NWT","mar",1983-03-13,NaN,NaN,NaN
"NWT","mar",1983-03-14,NaN,NaN,NaN
"NWT","mar",1983-03-15,NaN,NaN,NaN
"NWT","mar",1983-03-16,NaN,NaN,NaN
"NWT","mar",1983-03-17,NaN,NaN,NaN
"NWT","mar",1983-03-18,NaN,NaN,NaN
"NWT","mar",1983-03-19,NaN,NaN,NaN
"NWT","mar",1983-03-20,NaN,NaN,NaN
"NWT","mar",1983-03-21,NaN,NaN,NaN
"NWT","mar",1983-03-22,NaN,NaN,NaN
"NWT","mar",1983-03-23,NaN,NaN,NaN
"NWT","mar",1983-03-24,NaN,NaN,NaN
"NWT","mar",1983-03-25,NaN,NaN,NaN
"NWT","mar",1983-03-26,NaN,NaN,NaN
"NWT","mar",1983-03-27,NaN,NaN,NaN
"NWT","mar",1983-03-28,NaN,NaN,NaN
"NWT","mar",1983-03-29,NaN,NaN,NaN
"NWT","mar",1983-03-30,NaN,NaN,NaN
"NWT","mar",1983-03-31,NaN,NaN,NaN
"NWT","mar",1983-04-01,NaN,NaN,NaN
"NWT","mar",1983-04-02,NaN,NaN,NaN
"NWT","mar",1983-04-03,NaN,NaN,NaN
"NWT","mar",1983-04-04,NaN,NaN,NaN
"NWT","mar",1983-04-05,NaN,NaN,NaN
"NWT","mar",1983-04-06,NaN,NaN,NaN
"NWT","mar",1983-04-07,NaN,NaN,NaN
"NWT","mar",1983-04-08,NaN,NaN,NaN
"NWT","mar",1983-04-09,NaN,NaN,NaN
"NWT","mar",1983-04-10,NaN,NaN,NaN
"NWT","mar",1983-04-11,NaN,NaN,NaN
"NWT","mar",1983-04-12,NaN,NaN,NaN
"NWT","mar",1983-04-13,NaN,NaN,NaN
"NWT","mar",1983-04-14,NaN,NaN,NaN
"NWT","mar",1983-04-15,NaN,NaN,NaN
"NWT","mar",1983-04-16,NaN,NaN,NaN
"NWT","mar",1983-04-17,NaN,NaN,NaN
"NWT","mar",1983-04-18,NaN,NaN,NaN
"NWT","mar",1983-04-19,NaN,NaN,NaN
"NWT","mar",1983-04-20,NaN,NaN,NaN
"NWT","mar",1983-04-21,NaN,NaN,NaN
"NWT","mar",1983-04-22,NaN,NaN,NaN
"NWT","mar",1983-04-23,NaN,NaN,NaN
"NWT","mar",1983-04-24,NaN,NaN,NaN
"NWT","mar",1983-04-25,NaN,NaN,NaN
"NWT","mar",1983-04-26,NaN,NaN,NaN
"NWT","mar",1983-04-27,NaN,NaN,NaN
"NWT","mar",1983-04-28,NaN,NaN,NaN
"NWT","mar",1983-04-29,NaN,NaN,NaN
"NWT","mar",1983-04-30,NaN,NaN,NaN
"NWT","mar",1983-05-01,NaN,NaN,NaN
"NWT","mar",1983-05-02,NaN,NaN,NaN
"NWT","mar",1983-05-03,NaN,NaN,NaN
"NWT","mar",1983-05-04,NaN,NaN,NaN
"NWT","mar",1983-05-05,NaN,NaN,NaN
"NWT","mar",1983-05-06,NaN,NaN,NaN
"NWT","mar",1983-05-07,NaN,NaN,NaN
"NWT","mar",1983-05-08,NaN,NaN,NaN
"NWT","mar",1983-05-09,NaN,NaN,NaN
"NWT","mar",1983-05-10,NaN,NaN,NaN
"NWT","mar",1983-05-11,NaN,NaN,NaN
"NWT","mar",1983-05-12,NaN,NaN,NaN
"NWT","mar",1983-05-13,NaN,NaN,NaN
"NWT","mar",1983-05-14,NaN,NaN,NaN
"NWT","mar",1983-05-15,NaN,NaN,NaN
"NWT","mar",1983-05-16,NaN,NaN,NaN
"NWT","mar",1983-05-17,NaN,NaN,NaN
"NWT","mar",1983-05-18,NaN,NaN,NaN
"NWT","mar",1983-05-19,NaN,NaN,NaN
"NWT","mar",1983-05-20,NaN,NaN,NaN
"NWT","mar",1983-05-21,NaN,NaN,NaN
"NWT","mar",1983-05-22,NaN,NaN,NaN
"NWT","mar",1983-05-23,NaN,NaN,NaN
"NWT","mar",1983-05-24,NaN,NaN,NaN
"NWT","mar",1983-05-25,NaN,NaN,NaN
"NWT","mar",1983-05-26,228,NaN,NaN
"NWT","mar",1983-05-27,258,NaN,NaN
"NWT","mar",1983-05-28,191,NaN,NaN
"NWT","mar",1983-05-29,165,NaN,NaN
"NWT","mar",1983-05-30,150,NaN,NaN
"NWT","mar",1983-05-31,84,NaN,NaN
"NWT","mar",1983-06-01,328,NaN,NaN
"NWT","mar",1983-06-02,271,NaN,NaN
"NWT","mar",1983-06-03,289,NaN,NaN
"NWT","mar",1983-06-04,309,NaN,NaN
"NWT","mar",1983-06-05,283,NaN,NaN
"NWT","mar",1983-06-06,113,NaN,NaN
"NWT","mar",1983-06-07,212,NaN,NaN
"NWT","mar",1983-06-08,268,NaN,NaN
"NWT","mar",1983-06-09,389,NaN,NaN
"NWT","mar",1983-06-10,498,NaN,NaN
"NWT","mar",1983-06-11,653,NaN,NaN
"NWT","mar",1983-06-12,806,NaN,NaN
"NWT","mar",1983-06-13,699,NaN,NaN
"NWT","mar",1983-06-14,586,NaN,NaN
"NWT","mar",1983-06-15,581,NaN,NaN
"NWT","mar",1983-06-16,672,NaN,NaN
"NWT","mar",1983-06-17,826,NaN,NaN
"NWT","mar",1983-06-18,1306,NaN,NaN
"NWT","mar",1983-06-19,2501,NaN,NaN
"NWT","mar",1983-06-20,2770,NaN,NaN
"NWT","mar",1983-06-21,2847,NaN,NaN
"NWT","mar",1983-06-22,3145,NaN,NaN
"NWT","mar",1983-06-23,3041,NaN,NaN
"NWT","mar",1983-06-24,3246,NaN,NaN
"NWT","mar",1983-06-25,3279,NaN,NaN
"NWT","mar",1983-06-26,3069,NaN,NaN
"NWT","mar",1983-06-27,2940,NaN,NaN
"NWT","mar",1983-06-28,3079,NaN,NaN
"NWT","mar",1983-06-29,3129,NaN,NaN
"NWT","mar",1983-06-30,2977,NaN,NaN
"NWT","mar",1983-07-01,2617,NaN,NaN
"NWT","mar",1983-07-02,2372,NaN,NaN
"NWT","mar",1983-07-03,2691,NaN,NaN
"NWT","mar",1983-07-04,2575,NaN,NaN
"NWT","mar",1983-07-05,2175,NaN,NaN
"NWT","mar",1983-07-06,2227,NaN,NaN
"NWT","mar",1983-07-07,2880,NaN,NaN
"NWT","mar",1983-07-08,3359,NaN,NaN
"NWT","mar",1983-07-09,3683,NaN,NaN
"NWT","mar",1983-07-10,4102,NaN,NaN
"NWT","mar",1983-07-11,2783,NaN,NaN
"NWT","mar",1983-07-12,2594,NaN,NaN
"NWT","mar",1983-07-13,2321,NaN,NaN
"NWT","mar",1983-07-14,2091,NaN,NaN
"NWT","mar",1983-07-15,2272,NaN,NaN
"NWT","mar",1983-07-16,2034,NaN,NaN
"NWT","mar",1983-07-17,1846,NaN,NaN
"NWT","mar",1983-07-18,2122,NaN,NaN
"NWT","mar",1983-07-19,3109,NaN,NaN
"NWT","mar",1983-07-20,2299,NaN,NaN
"NWT","mar",1983-07-21,1732,NaN,NaN
"NWT","mar",1983-07-22,2824,NaN,NaN
"NWT","mar",1983-07-23,2424,NaN,NaN
"NWT","mar",1983-07-24,2173,NaN,NaN
"NWT","mar",1983-07-25,2089,NaN,NaN
"NWT","mar",1983-07-26,2200,NaN,NaN
"NWT","mar",1983-07-27,1597,NaN,NaN
"NWT","mar",1983-07-28,1747,NaN,NaN
"NWT","mar",1983-07-29,1476,NaN,NaN
"NWT","mar",1983-07-30,1226,NaN,NaN
"NWT","mar",1983-07-31,1048,NaN,NaN
"NWT","mar",1983-08-01,1137,NaN,NaN
"NWT","mar",1983-08-02,1360,NaN,NaN
"NWT","mar",1983-08-03,1051,NaN,NaN
"NWT","mar",1983-08-04,899,NaN,NaN
"NWT","mar",1983-08-05,907,NaN,NaN
"NWT","mar",1983-08-06,918,NaN,NaN
"NWT","mar",1983-08-07,871,NaN,NaN
"NWT","mar",1983-08-08,847,NaN,NaN
"NWT","mar",1983-08-09,842,NaN,NaN
"NWT","mar",1983-08-10,839,NaN,NaN
"NWT","mar",1983-08-11,774,NaN,NaN
"NWT","mar",1983-08-12,723,NaN,NaN
"NWT","mar",1983-08-13,643,NaN,NaN
"NWT","mar",1983-08-14,796,NaN,NaN
"NWT","mar",1983-08-15,750,NaN,NaN
"NWT","mar",1983-08-16,707,NaN,NaN
"NWT","mar",1983-08-17,652,NaN,NaN
"NWT","mar",1983-08-18,555,NaN,NaN
"NWT","mar",1983-08-19,464,NaN,NaN
"NWT","mar",1983-08-20,414,NaN,NaN
"NWT","mar",1983-08-21,432,NaN,NaN
"NWT","mar",1983-08-22,377,NaN,NaN
"NWT","mar",1983-08-23,333,NaN,NaN
"NWT","mar",1983-08-24,305,NaN,NaN
"NWT","mar",1983-08-25,262,NaN,NaN
"NWT","mar",1983-08-26,252,NaN,NaN
"NWT","mar",1983-08-27,246,NaN,NaN
"NWT","mar",1983-08-28,234,NaN,NaN
"NWT","mar",1983-08-29,234,NaN,NaN
"NWT","mar",1983-08-30,221,NaN,NaN
"NWT","mar",1983-08-31,215,NaN,NaN
"NWT","mar",1983-09-01,212,NaN,NaN
"NWT","mar",1983-09-02,212,NaN,NaN
"NWT","mar",1983-09-03,220,NaN,NaN
"NWT","mar",1983-09-04,231,NaN,NaN
"NWT","mar",1983-09-05,222,NaN,NaN
"NWT","mar",1983-09-06,212,NaN,NaN
"NWT","mar",1983-09-07,212,NaN,NaN
"NWT","mar",1983-09-08,208,NaN,NaN
"NWT","mar",1983-09-09,185,NaN,NaN
"NWT","mar",1983-09-10,188,NaN,NaN
"NWT","mar",1983-09-11,187,NaN,NaN
"NWT","mar",1983-09-12,166,NaN,NaN
"NWT","mar",1983-09-13,147,NaN,NaN
"NWT","mar",1983-09-14,133,NaN,NaN
"NWT","mar",1983-09-15,117,NaN,NaN
"NWT","mar",1983-09-16,109,NaN,NaN
"NWT","mar",1983-09-17,101,NaN,NaN
"NWT","mar",1983-09-18,95,NaN,NaN
"NWT","mar",1983-09-19,98,NaN,NaN
"NWT","mar",1983-09-20,93,NaN,NaN
"NWT","mar",1983-09-21,93,NaN,NaN
"NWT","mar",1983-09-22,93,NaN,NaN
"NWT","mar",1983-09-23,83,NaN,NaN
"NWT","mar",1983-09-24,74,NaN,NaN
"NWT","mar",1983-09-25,NaN,NaN,NaN
"NWT","mar",1983-09-26,NaN,NaN,NaN
"NWT","mar",1983-09-27,NaN,NaN,NaN
"NWT","mar",1983-09-28,NaN,NaN,NaN
"NWT","mar",1983-09-29,NaN,NaN,NaN
"NWT","mar",1983-09-30,NaN,NaN,NaN
"NWT","mar",1983-10-01,NaN,NaN,NaN
"NWT","mar",1983-10-02,NaN,NaN,NaN
"NWT","mar",1983-10-03,NaN,NaN,NaN
"NWT","mar",1983-10-04,NaN,NaN,NaN
"NWT","mar",1983-10-05,NaN,NaN,NaN
"NWT","mar",1983-10-06,NaN,NaN,NaN
"NWT","mar",1983-10-07,NaN,NaN,NaN
"NWT","mar",1983-10-08,NaN,NaN,NaN
"NWT","mar",1983-10-09,NaN,NaN,NaN
"NWT","mar",1983-10-10,NaN,NaN,NaN
"NWT","mar",1983-10-11,NaN,NaN,NaN
"NWT","mar",1983-10-12,NaN,NaN,NaN
"NWT","mar",1983-10-13,NaN,NaN,NaN
"NWT","mar",1983-10-14,NaN,NaN,NaN
"NWT","mar",1983-10-15,NaN,NaN,NaN
"NWT","mar",1983-10-16,NaN,NaN,NaN
"NWT","mar",1983-10-17,NaN,NaN,NaN
"NWT","mar",1983-10-18,NaN,NaN,NaN
"NWT","mar",1983-10-19,NaN,NaN,NaN
"NWT","mar",1983-10-20,NaN,NaN,NaN
"NWT","mar",1983-10-21,NaN,NaN,NaN
"NWT","mar",1983-10-22,NaN,NaN,NaN
"NWT","mar",1983-10-23,NaN,NaN,NaN
"NWT","mar",1983-10-24,NaN,NaN,NaN
"NWT","mar",1983-10-25,NaN,NaN,NaN
"NWT","mar",1983-10-26,NaN,NaN,NaN
"NWT","mar",1983-10-27,NaN,NaN,NaN
"NWT","mar",1983-10-28,NaN,NaN,NaN
"NWT","mar",1983-10-29,NaN,NaN,NaN
"NWT","mar",1983-10-30,NaN,NaN,NaN
"NWT","mar",1983-10-31,NaN,NaN,NaN
"NWT","mar",1983-11-01,NaN,NaN,NaN
"NWT","mar",1983-11-02,NaN,NaN,NaN
"NWT","mar",1983-11-03,NaN,NaN,NaN
"NWT","mar",1983-11-04,NaN,NaN,NaN
"NWT","mar",1983-11-05,NaN,NaN,NaN
"NWT","mar",1983-11-06,NaN,NaN,NaN
"NWT","mar",1983-11-07,NaN,NaN,NaN
"NWT","mar",1983-11-08,NaN,NaN,NaN
"NWT","mar",1983-11-09,NaN,NaN,NaN
"NWT","mar",1983-11-10,NaN,NaN,NaN
"NWT","mar",1983-11-11,NaN,NaN,NaN
"NWT","mar",1983-11-12,NaN,NaN,NaN
"NWT","mar",1983-11-13,NaN,NaN,NaN
"NWT","mar",1983-11-14,NaN,NaN,NaN
"NWT","mar",1983-11-15,NaN,NaN,NaN
"NWT","mar",1983-11-16,NaN,NaN,NaN
"NWT","mar",1983-11-17,NaN,NaN,NaN
"NWT","mar",1983-11-18,NaN,NaN,NaN
"NWT","mar",1983-11-19,NaN,NaN,NaN
"NWT","mar",1983-11-20,NaN,NaN,NaN
"NWT","mar",1983-11-21,NaN,NaN,NaN
"NWT","mar",1983-11-22,NaN,NaN,NaN
"NWT","mar",1983-11-23,NaN,NaN,NaN
"NWT","mar",1983-11-24,NaN,NaN,NaN
"NWT","mar",1983-11-25,NaN,NaN,NaN
"NWT","mar",1983-11-26,NaN,NaN,NaN
"NWT","mar",1983-11-27,NaN,NaN,NaN
"NWT","mar",1983-11-28,NaN,NaN,NaN
"NWT","mar",1983-11-29,NaN,NaN,NaN
"NWT","mar",1983-11-30,NaN,NaN,NaN
"NWT","mar",1983-12-01,NaN,NaN,NaN
"NWT","mar",1983-12-02,NaN,NaN,NaN
"NWT","mar",1983-12-03,NaN,NaN,NaN
"NWT","mar",1983-12-04,NaN,NaN,NaN
"NWT","mar",1983-12-05,NaN,NaN,NaN
"NWT","mar",1983-12-06,NaN,NaN,NaN
"NWT","mar",1983-12-07,NaN,NaN,NaN
"NWT","mar",1983-12-08,NaN,NaN,NaN
"NWT","mar",1983-12-09,NaN,NaN,NaN
"NWT","mar",1983-12-10,NaN,NaN,NaN
"NWT","mar",1983-12-11,NaN,NaN,NaN
"NWT","mar",1983-12-12,NaN,NaN,NaN
"NWT","mar",1983-12-13,NaN,NaN,NaN
"NWT","mar",1983-12-14,NaN,NaN,NaN
"NWT","mar",1983-12-15,NaN,NaN,NaN
"NWT","mar",1983-12-16,NaN,NaN,NaN
"NWT","mar",1983-12-17,NaN,NaN,NaN
